fueltype,lat,lon,elev,ws,waz,ps,saz,cur,cbd,cbh,ccf,ftypeN,fmc,py,jd,jd_min,pc,pdf,time,ffmc,bui,gfl,pattern,tree_height,
O1a,51.621244,-115.608378,2370.000000,,,29.000000,214.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2361.000000,,,55.000000,92.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2356.000000,,,81.000000,87.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2357.000000,,,40.000000,94.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2359.000000,,,11.000000,132.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2358.000000,,,13.000000,135.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2352.000000,,,15.000000,129.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2337.000000,,,15.000000,134.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2326.000000,,,14.000000,139.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2314.000000,,,12.000000,142.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2304.000000,,,15.000000,138.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2302.000000,,,14.000000,150.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2301.000000,,,12.000000,178.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2304.000000,,,37.000000,43.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2306.000000,,,58.000000,68.000000,60,,,,31,,,,,,,20,,,0.350000,,,
NF,51.621244,-115.608378,2310.000000,,,40.000000,80.000000,,,,,101,,,,,,,20,,,nan,,,
O1a,51.621244,-115.608378,2316.000000,,,16.000000,149.000000,60,,,,31,,,,,,,20,,,0.350000,,,
NF,51.621244,-115.608378,2321.000000,,,34.000000,209.000000,,,,,101,,,,,,,20,,,nan,,,
O1a,51.621244,-115.608378,2326.000000,,,50.000000,224.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2323.000000,,,63.000000,233.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2277.000000,,,49.000000,231.000000,60,,,,31,,,,,,,20,,,0.350000,,,
NF,51.621244,-115.608378,2189.000000,,,36.000000,105.000000,,,,,101,,,,,,,20,,,nan,,,
O1a,51.621244,-115.608378,2146.000000,,,83.000000,88.000000,60,,,,31,,,,,,,20,,,0.350000,,,
C2,51.621244,-115.608378,2143.000000,,,49.000000,93.000000,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2125.000000,,,17.000000,130.000000,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2107.000000,,,15.000000,147.000000,,,,,2,,,,,,,20,,,0.800000,,,
C3,51.621244,-115.608378,2099.000000,,,16.000000,135.000000,,,,,3,,,,,,,20,,,1.150000,,,
C3,51.621244,-115.608378,2096.000000,,,17.000000,133.000000,,,,,3,,,,,,,20,,,1.150000,,,
C3,51.621244,-115.608378,2089.000000,,,14.000000,146.000000,,,,,3,,,,,,,20,,,1.150000,,,
C2,51.621244,-115.608378,2078.000000,,,13.000000,146.000000,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2053.000000,,,18.000000,133.000000,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2040.000000,,,16.000000,151.000000,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2050.000000,,,13.000000,184.000000,,,,,2,,,,,,,20,,,0.800000,,,
C1,51.621244,-115.608378,2294.000000,,,25.000000,84.000000,,,,,1,,,,,,,20,,,0.750000,,,
C1,51.621244,-115.608378,2301.000000,,,59.000000,85.000000,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2313.000000,,,51.000000,86.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2326.000000,,,24.000000,100.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2337.000000,,,18.000000,193.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2349.000000,,,41.000000,225.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2359.000000,,,59.000000,232.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2361.000000,,,61.000000,232.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2355.000000,,,30.000000,152.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2350.000000,,,76.000000,97.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2349.000000,,,57.000000,95.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2350.000000,,,19.000000,119.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2350.000000,,,9.000000,150.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2342.000000,,,14.000000,117.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2325.000000,,,19.000000,123.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2312.000000,,,18.000000,148.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2299.000000,,,17.000000,158.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2291.000000,,,20.000000,137.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2293.000000,,,16.000000,151.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2293.000000,,,13.000000,189.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2293.000000,,,28.000000,125.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2296.000000,,,56.000000,102.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2300.000000,,,49.000000,95.000000,60,,,,31,,,,,,,20,,,0.350000,,,
NF,51.621244,-115.608378,2304.000000,,,29.000000,90.000000,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2308.000000,,,9.000000,122.000000,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2314.000000,,,25.000000,225.000000,,,,,101,,,,,,,20,,,nan,,,
O1a,51.621244,-115.608378,2312.000000,,,50.000000,231.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2273.000000,,,61.000000,227.000000,60,,,,31,,,,,,,20,,,0.350000,,,
NF,51.621244,-115.608378,2191.000000,,,41.000000,180.000000,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2138.000000,,,62.000000,113.000000,,,,,101,,,,,,,20,,,nan,,,
O1a,51.621244,-115.608378,2130.000000,,,56.000000,99.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2118.000000,,,18.000000,106.000000,60,,,,31,,,,,,,20,,,0.350000,,,
C2,51.621244,-115.608378,2101.000000,,,4.000000,169.000000,,,,,2,,,,,,,20,,,0.800000,,,
C3,51.621244,-115.608378,2090.000000,,,14.000000,103.000000,,,,,3,,,,,,,20,,,1.150000,,,
C2,51.621244,-115.608378,2087.000000,,,22.000000,104.000000,,,,,2,,,,,,,20,,,0.800000,,,
C3,51.621244,-115.608378,2078.000000,,,18.000000,128.000000,,,,,3,,,,,,,20,,,1.150000,,,
C2,51.621244,-115.608378,2066.000000,,,17.000000,155.000000,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2054.000000,,,21.000000,143.000000,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2044.000000,,,15.000000,158.000000,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2031.000000,,,12.000000,195.000000,,,,,2,,,,,,,20,,,0.800000,,,
O1a,51.621244,-115.608378,2270.000000,,,20.000000,97.000000,60,,,,31,,,,,,,20,,,0.350000,,,
C1,51.621244,-115.608378,2278.000000,,,45.000000,82.000000,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2289.000000,,,46.000000,73.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2302.000000,,,34.000000,71.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2314.000000,,,18.000000,81.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2328.000000,,,9.000000,201.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2344.000000,,,35.000000,227.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2350.000000,,,50.000000,219.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2348.000000,,,45.000000,188.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2347.000000,,,49.000000,133.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2341.000000,,,49.000000,111.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2333.000000,,,19.000000,121.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2334.000000,,,9.000000,176.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2327.000000,,,15.000000,125.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2311.000000,,,24.000000,105.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2299.000000,,,21.000000,111.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2288.000000,,,18.000000,137.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2281.000000,,,20.000000,144.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2271.000000,,,15.000000,172.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2251.000000,,,13.000000,201.000000,60,,,,31,,,,,,,20,,,0.350000,,,
NF,51.621244,-115.608378,2240.000000,,,19.000000,47.000000,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2251.000000,,,39.000000,52.000000,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2272.000000,,,52.000000,51.000000,,,,,101,,,,,,,20,,,nan,,,
O1a,51.621244,-115.608378,2285.000000,,,52.000000,58.000000,60,,,,31,,,,,,,20,,,0.350000,,,
NF,51.621244,-115.608378,2293.000000,,,33.000000,73.000000,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2300.000000,,,10.000000,123.000000,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2304.000000,,,20.000000,220.000000,,,,,101,,,,,,,20,,,nan,,,
O1a,51.621244,-115.608378,2266.000000,,,33.000000,206.000000,60,,,,31,,,,,,,20,,,0.350000,,,
NF,51.621244,-115.608378,2189.000000,,,44.000000,185.000000,,,,,101,,,,,,,20,,,nan,,,
C1,51.621244,-115.608378,2131.000000,,,45.000000,154.000000,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2118.000000,,,41.000000,129.000000,60,,,,31,,,,,,,20,,,0.350000,,,
C2,51.621244,-115.608378,2112.000000,,,19.000000,141.000000,,,,,2,,,,,,,20,,,0.800000,,,
O1a,51.621244,-115.608378,2096.000000,,,12.000000,172.000000,60,,,,31,,,,,,,20,,,0.350000,,,
C3,51.621244,-115.608378,2083.000000,,,15.000000,139.000000,,,,,3,,,,,,,20,,,1.150000,,,
C2,51.621244,-115.608378,2077.000000,,,23.000000,114.000000,,,,,2,,,,,,,20,,,0.800000,,,
C3,51.621244,-115.608378,2069.000000,,,24.000000,111.000000,,,,,3,,,,,,,20,,,1.150000,,,
C2,51.621244,-115.608378,2053.000000,,,21.000000,124.000000,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2041.000000,,,18.000000,140.000000,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2028.000000,,,12.000000,187.000000,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2028.000000,,,12.000000,206.000000,,,,,2,,,,,,,20,,,0.800000,,,
O1a,51.621244,-115.608378,2250.000000,,,15.000000,45.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2257.000000,,,25.000000,58.000000,60,,,,31,,,,,,,20,,,0.350000,,,
C1,51.621244,-115.608378,2267.000000,,,40.000000,62.000000,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2280.000000,,,58.000000,69.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2291.000000,,,50.000000,77.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2297.000000,,,20.000000,96.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2314.000000,,,14.000000,191.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2332.000000,,,25.000000,179.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2341.000000,,,35.000000,174.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2344.000000,,,38.000000,165.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2340.000000,,,31.000000,149.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2331.000000,,,17.000000,161.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2320.000000,,,14.000000,168.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2311.000000,,,18.000000,148.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2299.000000,,,23.000000,128.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2288.000000,,,25.000000,116.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2280.000000,,,23.000000,117.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2261.000000,,,16.000000,133.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2224.000000,,,11.000000,198.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2185.000000,,,12.000000,201.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2164.000000,,,12.000000,71.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2171.000000,,,20.000000,85.000000,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2198.000000,,,31.000000,87.000000,60,,,,31,,,,,,,20,,,0.350000,,,
NF,51.621244,-115.608378,2228.000000,,,55.000000,85.000000,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2260.000000,,,57.000000,85.000000,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2283.000000,,,29.000000,90.000000,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2293.000000,,,10.000000,136.000000,,,,,101,,,,,,,20,,,nan,,,
O1a,51.621244,-115.608378,2263.000000,,,15.000000,151.000000,60,,,,31,,,,,,,20,,,0.350000,,,
NF,51.621244,-115.608378,2195.000000,,,16.000000,151.000000,,,,,101,,,,,,,20,,,nan,,,
C1,51.621244,-115.608378,2129.000000,,,15.000000,154.000000,,,,,1,,,,,,,20,,,0.750000,,,
C2,51.621244,-115.608378,2105.000000,,,13.000000,150.000000,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2097.000000,,,8.000000,171.000000,,,,,2,,,,,,,20,,,0.800000,,,
C3,51.621244,-115.608378,2084.000000,,,8.000000,149.000000,,,,,3,,,,,,,20,,,1.150000,,,
C2,51.621244,-115.608378,2072.000000,,,14.000000,129.000000,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2062.000000,,,17.000000,119.000000,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2053.000000,,,20.000000,107.000000,,,,,2,,,,,,,20,,,0.800000,,,
C3,51.621244,-115.608378,2041.000000,,,22.000000,102.000000,,,,,3,,,,,,,20,,,1.150000,,,
C2,51.621244,-115.608378,2027.000000,,,13.000000,113.000000,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2014.000000,,,7.000000,212.000000,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2017.000000,,,7.000000,206.000000,,,,,2,,,,,,,20,,,0.800000,,,
C1,51.621244,-115.608378,2238.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2240.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C1,51.621244,-115.608378,2248.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2259.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2262.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C1,51.621244,-115.608378,2274.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2300.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2322.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2335.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2340.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2341.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2336.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2319.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2300.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2286.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2280.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2263.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2225.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2191.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2158.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C1,51.621244,-115.608378,2124.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2118.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C1,51.621244,-115.608378,2132.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
C2,51.621244,-115.608378,2153.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
O1a,51.621244,-115.608378,2194.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2243.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
NF,51.621244,-115.608378,2276.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2264.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
O1a,51.621244,-115.608378,2205.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C2,51.621244,-115.608378,2136.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2092.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2076.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2066.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2055.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2043.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C3,51.621244,-115.608378,2039.000000,,,,,,,,,3,,,,,,,20,,,1.150000,,,
C3,51.621244,-115.608378,2029.000000,,,,,,,,,3,,,,,,,20,,,1.150000,,,
C2,51.621244,-115.608378,2015.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C3,51.621244,-115.608378,2004.000000,,,,,,,,,3,,,,,,,20,,,1.150000,,,
C2,51.621244,-115.608378,2004.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C1,51.621244,-115.608378,2233.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2232.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2233.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C1,51.621244,-115.608378,2236.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
C1,51.621244,-115.608378,2251.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2276.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2301.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2319.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2331.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2336.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2338.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2332.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2320.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2300.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2281.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2272.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2238.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2186.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2159.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
NF,51.621244,-115.608378,2146.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
C2,51.621244,-115.608378,2120.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2097.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2096.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
O1a,51.621244,-115.608378,2117.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C2,51.621244,-115.608378,2146.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2187.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
O1a,51.621244,-115.608378,2239.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
NF,51.621244,-115.608378,2264.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
O1a,51.621244,-115.608378,2215.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C1,51.621244,-115.608378,2127.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
NF,51.621244,-115.608378,2068.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
C2,51.621244,-115.608378,2057.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2052.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2039.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2033.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2021.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2010.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C3,51.621244,-115.608378,2005.000000,,,,,,,,,3,,,,,,,20,,,1.150000,,,
C3,51.621244,-115.608378,1993.000000,,,,,,,,,3,,,,,,,20,,,1.150000,,,
C2,51.621244,-115.608378,1991.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2221.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2226.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
O1a,51.621244,-115.608378,2228.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2229.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C1,51.621244,-115.608378,2246.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2274.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2296.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2315.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2327.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2333.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2335.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2330.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2318.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2301.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2283.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2268.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2238.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
NF,51.621244,-115.608378,2195.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2170.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2177.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2167.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2127.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
C2,51.621244,-115.608378,2085.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2089.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2112.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2141.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
